muntah,mual;demam tinggi di malam hari,mual,muntah,nyeri kepala;migrain,demam tifoid;demam tifoid;0.37837
kelelahan,bersin-bersin;bersin-bersin,kelelahan,mata merah,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,infeksi saluran napas akut;campak;0.45029
muntah,mual;mual,muntah,sakit kepala sebagian kiri atau kanan,sensitif terhadap cahaya;demam berdarah dengue,migrain;migrain;0.52839
muntah,kehilangan nafsu makan,mual;buang air besar lebih dari 2 kali sehari,dehidrasi,kehilangan nafsu makan,mual,muntah;demam tifoid,diare akut;diare akut;0.41271
kelelahan,demam;demam,kelelahan,muntah,pusing;hepatitis A,infeksi saluran napas akut;hepatitis A;0.37705
muntah,mual;kulit kekuningan,mual,muntah,pusing;maag,hepatitis A;hepatitis A;0.40413
kelelahan,kehilangan nafsu makan,pusing;kehilangan nafsu makan,kelelahan,kulit kekuningan,mual,pusing;anemia,hepatitis A;hepatitis A;0.49947
batuk,hidung tersumbat,demam;batuk,demam,hidung tersumbat,kelelahan,paru-paru terhambat;rinosinusitis,infeksi saluran napas akut;infeksi saluran napas akut;0.46384
kehilangan nafsu makan,pusing;kehilangan nafsu makan,muntah,pusing,sembelit;anemia,demam tifoid;demam tifoid;0.29237
batuk,demam;batuk,demam,tercium bau tidak sedap jika menunduk,tidak bisa atau kurang bisa mencium bau;rinosinusitis,tonsilitis/amandel;rinosinusitis;0.40448
hidung tersumbat,hidung berair,bersin-bersin;batuk,bersin-bersin,hidung berair,hidung tersumbat,tubuh terasa sakit;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.50081
muntah,mual;buang air besar lebih dari 2 kali sehari,kram perut,mual,muntah;migrain,diare akut;diare akut;0.38158
kehilangan nafsu makan,pusing;demam tinggi di malam hari,kehilangan nafsu makan,pusing,sembelit;anemia,demam tifoid;demam tifoid;0.32314
muntah,sakit kepala,mual;feses encer,kehilangan nafsu makan,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;diare akut;0.37816
kelelahan,bersin-bersin;batuk,bersin-bersin,kelelahan,paru-paru terhambat;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
muntah,sakit kepala,mual;demam,kehilangan nafsu makan,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;hepatitis A;0.45595
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap suara;migrain,hepatitis A;migrain;0.47599
batuk,sakit tenggorokan,demam;batuk,demam,hidung berair,kelelahan,sakit tenggorokan;faringitis,infeksi saluran napas akut;faringitis;0.54389
sembelit,diare;diare,mual,nyeri kepala,sembelit;demam tifoid,irritable bowel syndrome;demam tifoid;0.4054
muntah,mual;kembung,mual,muntah,rasa asam di mulut;maag,hepatitis A;maag;0.39109
muntah,mual;mual,muntah,perih di ulu hati,riwayat makan tidak teratur/makan pedas/asam;maag,penyakit jantung koroner;maag;0.45636
sembelit,diare;demam tinggi di malam hari,diare,nyeri kepala,sembelit;demam tifoid,irritable bowel syndrome;demam tifoid;0.43125
kelelahan,demam;bersin-bersin,demam,hidung berair,kelelahan;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.42686
muntah,mual;kelelahan,mual,muntah,nyeri kepala;migrain,hepatitis A;hepatitis A;0.31475
kelelahan,kehilangan nafsu makan;demam tinggi,kehilangan nafsu makan,kelelahan,mata merah;anemia,campak;campak;0.40631
mata berair,bersin-bersin;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,kehilangan nafsu makan,mata berair;campak,rintis alergi;campak;0.30427
muntah,mual;demam tinggi di malam hari,mual,muntah,nyeri otot;maag,demam tifoid;demam tifoid;0.32186
batuk,sakit tenggorokan,demam;batuk,demam,kelelahan,sakit tenggorokan,tubuh terasa sakit;faringitis,infeksi saluran napas akut;faringitis;0.54389
muntah,mual,pusing;mual,muntah,nyeri dada kiri luas dan tiba-tiba,pusing,riwayat kolesterol tinggi / kencing manis;penyakit jantung koroner,demam tifoid;penyakit jantung koroner;0.55138
muntah,mual;demam turun pada hari keempat tanpa obat,mual,muntah,sakit kepala;demam berdarah dengue,migrain;demam berdarah dengue;0.38257
batuk,hidung tersumbat,demam;batuk,demam,hidung tersumbat,nyeri wajah,tidak bisa atau kurang bisa mencium bau;rinosinusitis,infeksi saluran napas akut;rinosinusitis;0.52687
kelelahan,bersin-bersin;bersin-bersin,demam tinggi,kelelahan,mata merah;campak,infeksi saluran napas akut;campak;0.45029
muntah,mual;bersendawa,mual,muntah,sakit kepala;maag,migrain;maag;0.38111
muntah,mual;demam turun pada hari keempat tanpa obat,mual,muntah,sakit kepala;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.38257
muntah,mual,pusing;lidah tertutup selaput putih kotor,mual,muntah,nyeri kepala,pusing;penyakit jantung koroner,demam tifoid;demam tifoid;0.37837
muntah,sakit kepala,mual;demam turun pada hari keempat tanpa obat,mual,muntah,nyeri otot,sakit kepala;maag,demam berdarah dengue;demam berdarah dengue;0.4224
kelelahan,bersin-bersin;bersin-bersin,demam tinggi,kelelahan,sensitif terhadap cahaya;campak,infeksi saluran napas akut;campak;0.38158
muntah,mual;kelelahan,mual,muntah,sesak napas;migrain,penyakit jantung koroner;penyakit jantung koroner;0.38529
muntah,mual;demam turun pada hari keempat tanpa obat,mual,muntah,sakit kepala;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.38257
muntah,mual;mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,rasa asam di mulut;maag,demam tifoid;maag;0.46184
mata berair,bersin-bersin;bersin-bersin,demam tinggi,kelelahan,mata berair;campak,rintis alergi;campak;0.38158
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sakit kepala sebagian kiri atau kanan;migrain,penyakit jantung koroner;migrain;0.55787
muntah,mual;kembung,mual,muntah,sakit kepala;maag,hepatitis A;maag;0.39109
muntah,mual;diare,mual,muntah,nyeri kepala;migrain,demam tifoid;demam tifoid;0.37837
kelelahan,kehilangan nafsu makan;detak jantung tak teratur,kehilangan nafsu makan,kelelahan,kulit pucat;anemia,campak;anemia;0.49783
mata berair,mata gatal;hidung berair,hidung tersumbat,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.35371
muntah,nyeri otot,mual;lidah tertutup selaput putih kotor,mual,muntah,nyeri otot,sembelit;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
muntah,mual;mual,muntah,sakit kepala sebagian kiri atau kanan,sensitif terhadap cahaya;maag,migrain;migrain;0.52839
mata berair,sensitif terhadap cahaya;bersin-bersin,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
muntah,mual;mual,muntah,sakit kepala sebagian kiri atau kanan,sensitif terhadap suara;migrain,hepatitis A;migrain;0.52839
muntah,mual;kelelahan,mual,muntah,nyeri dada kiri luas dan tiba-tiba;demam berdarah dengue,penyakit jantung koroner;penyakit jantung koroner;0.41944
lemas,detak jantung tak teratur,sesak napas;detak jantung tak teratur,kehilangan nafsu makan,kelelahan,lemas,sesak napas;anemia,hipertensi;anemia;0.52939
muntah,mual;kehilangan nafsu makan,mual,muntah,sembelit;migrain,demam tifoid;demam tifoid;0.32186
kelelahan,kehilangan nafsu makan;bersin-bersin,kehilangan nafsu makan,kelelahan,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;anemia,campak;campak;0.38158
muntah,mual;diare,mual,muntah,pusing;migrain,demam tifoid;demam tifoid;0.32186
kram perut,kehilangan nafsu makan;jarang buang air besar dari intensitas biasanya,kehilangan nafsu makan,kram perut,mengeden saat buang air besar;konstipasi/sembelit,diare akut;konstipasi/sembelit;0.48126
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,kulit pucat,pusing;anemia,campak;anemia;0.49783
kehilangan nafsu makan,pusing;kehilangan nafsu makan,muntah,nyeri otot,pusing;anemia,demam tifoid;hepatitis A;0.28902
kelelahan,bersin-bersin;bersin-bersin,kehilangan nafsu makan,kelelahan,sensitif terhadap cahaya;campak,infeksi saluran napas akut;campak;0.30427
nyeri kepala,demam;demam,kelelahan,nyeri kepala,pusing;varisela / cacar air,hepatitis A;hepatitis A;0.32288
kelelahan,sesak napas,pusing;kelelahan,mual,nyeri dada kiri luas dan tiba-tiba,pusing,sesak napas;anemia,penyakit jantung koroner;penyakit jantung koroner;0.525
lemas,detak jantung tak teratur,sesak napas;detak jantung tak teratur,kelelahan,kulit pucat,lemas,sesak napas;anemia,hipertensi;anemia;0.59826
mata berair,sensitif terhadap cahaya;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
muntah,sakit kepala,mual;demam tinggi,mual,muntah,nyeri otot,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.4224
lemas,detak jantung tak teratur,sesak napas;detak jantung tak teratur,lemas,penglihatan kabur,sakit kepala belakang,sesak napas;anemia,hipertensi;hipertensi;0.53011
lemas,penglihatan kabur;lemas,mudah haus,mudah lapar,penglihatan kabur;diabetes melitus,hipertensi;diabetes melitus;0.46296
kram perut,kehilangan nafsu makan;kehilangan nafsu makan,kram perut,mengeden saat buang air besar,sakit perut;konstipasi/sembelit,diare akut;konstipasi/sembelit;0.42518
muntah,mual;dehidrasi,feses encer,mual,muntah;penyakit jantung koroner,diare akut;diare akut;0.36921
kehilangan nafsu makan,pusing;kehilangan nafsu makan,lidah tertutup selaput putih kotor,nyeri kepala,pusing;anemia,demam tifoid;demam tifoid;0.28554
muntah,mual;mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,riwayat makan tidak teratur/makan pedas/asam;maag,penyakit jantung koroner;maag;0.42872
kelelahan,demam;demam,kehilangan nafsu makan,kelelahan,pusing;hepatitis A,infeksi saluran napas akut;hepatitis A;0.43122
muntah,kehilangan nafsu makan,mual;dehidrasi,kehilangan nafsu makan,mual,muntah,sakit kepala;demam tifoid,diare akut;diare akut;0.3393
muntah,mual;mual,muntah,perih di ulu hati,rasa asam di mulut;maag,demam tifoid;maag;0.41106
batuk,hidung tersumbat,demam;batuk,demam,hidung tersumbat,sakit tenggorokan,tubuh terasa sakit;rinosinusitis,infeksi saluran napas akut;faringitis;0.54389
batuk,hidung tersumbat,demam;batuk,demam,hidung tersumbat,paru-paru terhambat,tubuh terasa sakit;rinosinusitis,infeksi saluran napas akut;infeksi saluran napas akut;0.46384
muntah,mual;mual,muntah,sensitif terhadap cahaya,sensitif terhadap suara;migrain,diare akut;migrain;0.44106
kelelahan,kehilangan nafsu makan,pusing;detak jantung tak teratur,kehilangan nafsu makan,kelelahan,kulit pucat,pusing;anemia,hepatitis A;anemia;0.54246
muntah,mual;demam tinggi di malam hari,mual,muntah,pusing;maag,demam tifoid;demam tifoid;0.32186
muntah,sakit kepala,mual;demam,kehilangan nafsu makan,mual,muntah,sakit kepala;maag,diare akut;hepatitis A;0.45595
muntah,mual;demam turun pada hari keempat tanpa obat,mual,muntah,nyeri otot;demam berdarah dengue,migrain;demam berdarah dengue;0.38257
muntah,sakit kepala,mual;demam,kram perut,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;diare akut;0.38824
muntah,mual;dehidrasi,feses encer,mual,muntah;migrain,diare akut;diare akut;0.36921
muntah,mual;mual,muntah,riwayat kolesterol tinggi / kencing manis,sesak napas;migrain,penyakit jantung koroner;penyakit jantung koroner;0.47749
kelelahan,bersin-bersin;bersin-bersin,demam,hidung berair,kelelahan;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.42686
muntah,sakit kepala,mual;bersendawa,mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,diare akut;maag;0.46184
muntah,sakit kepala,mual;bercak merah dan tidak gatal pada kulit,lemas,mual,muntah,sakit kepala;maag,demam berdarah dengue;demam berdarah dengue;0.40019
muntah,mual;demam tinggi di malam hari,kehilangan nafsu makan,mual,muntah;migrain,demam tifoid;demam tifoid;0.32186
mata berair,bersin-bersin;bersin-bersin,kehilangan nafsu makan,mata berair,sensitif terhadap cahaya;campak,rintis alergi;keratitis akut;0.38752
batuk,demam;batuk,demam,sakit saat menelan,sakit tenggorokan;rinosinusitis,tonsilitis/amandel;faringitis;0.54389
lemas,detak jantung tak teratur,sesak napas;detak jantung tak teratur,lemas,penglihatan kabur,riwayat konsumsi obat antihipertensi,sesak napas;anemia,hipertensi;hipertensi;0.58433
muntah,sakit kepala,mual;lemas,mual,muntah,nyeri untuk melirik,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.40019
muntah,mual,pusing;kehilangan nafsu makan,mual,muntah,pusing,sembelit;penyakit jantung koroner,demam tifoid;hepatitis A;0.37434
kelelahan,demam;batuk,demam,hidung tersumbat,kelelahan;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.42686
muntah,mual;mual,muntah,perih di ulu hati,sakit kepala;maag,penyakit jantung koroner;maag;0.41106
muntah,mual;kehilangan nafsu makan,mual,muntah,pusing;demam berdarah dengue,hepatitis A;hepatitis A;0.37434
muntah,mual;bersendawa,kembung,mual,muntah;maag,hepatitis A;maag;0.4192
muntah,mual;kehilangan nafsu makan,mual,muntah,pusing;migrain,demam tifoid;hepatitis A;0.37434
muntah,mual;mual,muntah,sakit kepala sebagian kiri atau kanan,sensitif terhadap cahaya;migrain,diare akut;migrain;0.52839
batuk,sakit tenggorokan,demam;batuk,bintik-bintik pada amandel,demam,pembengkakan kelenjar getah bening di leher,sakit tenggorokan;faringitis,tonsilitis/amandel;faringitis;0.54389
muntah,mual;demam,mual,muntah,sakit kepala;penyakit jantung koroner,diare akut;hepatitis A;0.35232
muntah,mual;bersendawa,mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah;maag,penyakit jantung koroner;maag;0.40968
muntah,mual;bersendawa,mual,muntah,perih di ulu hati;maag,demam tifoid;maag;0.43824
muntah,mual;kelelahan,mual,muntah,pusing;demam berdarah dengue,penyakit jantung koroner;penyakit jantung koroner;0.31699
muntah,mual;mual,muntah,rasa asam di mulut,sakit kepala;maag,migrain;maag;0.35116
muntah,mual;mual,muntah,sakit kepala sebagian kiri atau kanan,sensitif terhadap cahaya;migrain,hepatitis A;migrain;0.52839
muntah,nyeri otot,mual;bercak merah dan tidak gatal pada kulit,lemas,mual,muntah,nyeri otot;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.40019
batuk,sakit tenggorokan,demam;batuk,demam,kesulitan menelan,sakit tenggorokan,suara serak;faringitis,tonsilitis/amandel;faringitis;0.67421
muntah,mual;mual,muntah,nyeri otot,sakit kepala;demam berdarah dengue,hepatitis A;demam tifoid;0.32186
kelelahan,kehilangan nafsu makan;demam tinggi,kehilangan nafsu makan,kelelahan,sensitif terhadap cahaya;campak,hepatitis A;campak;0.3321
batuk,demam;batuk,bintik-bintik pada amandel,demam,sakit saat menelan;rinosinusitis,tonsilitis/amandel;tonsilitis/amandel;0.42583
batuk,sakit tenggorokan,demam;batuk,bersin-bersin,demam,hidung tersumbat,sakit tenggorokan;faringitis,infeksi saluran napas akut;faringitis;0.54389
muntah,nyeri otot,mual;demam tinggi di malam hari,lidah tertutup selaput putih kotor,mual,muntah,nyeri otot;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
muntah,nyeri otot,mual;lidah tertutup selaput putih kotor,mual,muntah,nyeri otot,pusing;demam berdarah dengue,demam tifoid;demam tifoid;0.35755
kelelahan,demam;demam,kelelahan,kulit kekuningan,mual;hepatitis A,infeksi saluran napas akut;hepatitis A;0.48186
kelelahan,demam;demam,kelelahan,nyeri kepala,pusing;hepatitis A,infeksi saluran napas akut;hepatitis A;0.32288
muntah,mual;mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,riwayat makan tidak teratur/makan pedas/asam;maag,hepatitis A;maag;0.42872
muntah,mual;lidah tertutup selaput putih kotor,mual,muntah,pusing;maag,demam tifoid;demam tifoid;0.32186
kelelahan,bersin-bersin;bersin-bersin,kehilangan nafsu makan,kelelahan,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,infeksi saluran napas akut;campak;0.38158
kelelahan,kehilangan nafsu makan;demam tinggi,kehilangan nafsu makan,kelelahan,sensitif terhadap cahaya;anemia,campak;campak;0.3321
kelelahan,bersin-bersin;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,kelelahan,mata merah;campak,infeksi saluran napas akut;campak;0.38158
muntah,nyeri otot,mual;demam tinggi,demam turun pada hari keempat tanpa obat,mual,muntah,nyeri otot;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.48215
mata berair,mata merah;kelelahan,mata berair,mata merah,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,konjungtivitis/mata merah;campak;0.28263
batuk,demam;batuk,demam,pembengkakan kelenjar getah bening di leher,sakit tenggorokan;rinosinusitis,tonsilitis/amandel;faringitis;0.54389
batuk,demam;batuk,bintik-bintik pada amandel,demam,sakit kepala;rinosinusitis,tonsilitis/amandel;faringitis;0.40136
muntah,mual;mual,muntah,nyeri dada kiri luas dan tiba-tiba,sesak napas;penyakit jantung koroner,diare akut;penyakit jantung koroner;0.47749
muntah,mual;demam,kulit kekuningan,mual,muntah;demam berdarah dengue,hepatitis A;hepatitis A;0.48186
muntah,mual;demam tinggi,mual,muntah,sakit kepala;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.38257
batuk,hidung tersumbat,demam;batuk,demam,hidung berair,hidung tersumbat,kelelahan;rinosinusitis,infeksi saluran napas akut;infeksi saluran napas akut;0.5193
muntah,mual;diare,mual,muntah,sembelit;maag,demam tifoid;irritable bowel syndrome;0.40289
muntah,mual;demam tinggi,mual,muntah,nyeri otot;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.38257
muntah,mual;kehilangan nafsu makan,mual,muntah,pusing;maag,hepatitis A;hepatitis A;0.37434
muntah,mual;lemas,mual,muntah,nyeri otot;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.31132
muntah,sakit kepala,mual;mual,muntah,perih di ulu hati,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,diare akut;maag;0.48788
muntah,mual;demam,kehilangan nafsu makan,mual,muntah;maag,hepatitis A;hepatitis A;0.45595
lemas,penglihatan kabur;detak jantung tak teratur,lemas,penglihatan kabur,sesak napas;diabetes melitus,hipertensi;hipertensi;0.4036
muntah,mual;mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,migrain;maag;0.40108
mata berair,bersin-bersin;bersin-bersin,hidung berair,hidung tersumbat,mata berair;campak,rintis alergi;rintis alergi;0.34552
batuk,sakit tenggorokan,demam;batuk,bersin-bersin,demam,paru-paru terhambat,sakit tenggorokan;faringitis,infeksi saluran napas akut;faringitis;0.54389
kelelahan,muntah,mual,pusing;kehilangan nafsu makan,kelelahan,mual,muntah,nyeri kepala,pusing;penyakit jantung koroner,hepatitis A;hepatitis A;0.42439
kelelahan,demam;batuk,demam,kelelahan,sakit tenggorokan;hepatitis A,infeksi saluran napas akut;faringitis;0.54389
muntah,mual;kembung,mual,muntah,riwayat makan tidak teratur/makan pedas/asam;maag,migrain;maag;0.43793
kelelahan,kehilangan nafsu makan;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;anemia,campak;campak;0.3321
mata berair,sensitif terhadap cahaya;kelelahan,mata berair,mata merah,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
muntah,kehilangan nafsu makan,mual;kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah,nyeri otot;demam tifoid,diare akut;demam tifoid;0.35755
muntah,mual;mual,muntah,nyeri dada kiri luas dan tiba-tiba,pusing;demam berdarah dengue,penyakit jantung koroner;penyakit jantung koroner;0.41944
hidung tersumbat,hidung berair,bersin-bersin;batuk,bersin-bersin,hidung berair,hidung tersumbat,sakit tenggorokan;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.50081
muntah,mual;bersendawa,mual,muntah,riwayat makan tidak teratur/makan pedas/asam;maag,penyakit jantung koroner;maag;0.42872
sembelit,diare;diare,kehilangan nafsu makan,nyeri kepala,sembelit;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
muntah,mual;mual,muntah,riwayat kolesterol tinggi / kencing manis,sesak napas;maag,penyakit jantung koroner;penyakit jantung koroner;0.47749
muntah,sakit kepala,mual;mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,perih di ulu hati,sakit kepala;maag,demam berdarah dengue;maag;0.47081
muntah,mual;mual,muntah,pusing,riwayat kolesterol tinggi / kencing manis;penyakit jantung koroner,diare akut;penyakit jantung koroner;0.41944
muntah,sakit kepala,mual;buang air besar lebih dari 2 kali sehari,feses encer,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.44726
muntah,demam,kehilangan nafsu makan,mual;demam,kehilangan nafsu makan,kulit kekuningan,mual,muntah,nyeri kepala;hepatitis A,diare akut;hepatitis A;0.59958
muntah,nyeri otot,mual;bercak merah dan tidak gatal pada kulit,demam turun pada hari keempat tanpa obat,mual,muntah,nyeri otot;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.46224
muntah,nyeri otot,mual;lemas,mual,muntah,nyeri otot,sakit kepala;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.35576
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap cahaya;migrain,diare akut;migrain;0.47599
muntah,mual;mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,riwayat makan tidak teratur/makan pedas/asam;maag,migrain;maag;0.42872
kram perut,kehilangan nafsu makan;feses encer,kehilangan nafsu makan,kram perut,muntah;konstipasi/sembelit,diare akut;diare akut;0.38158
kelelahan,sesak napas,pusing;detak jantung tak teratur,kehilangan nafsu makan,kelelahan,pusing,sesak napas;anemia,penyakit jantung koroner;anemia;0.46403
nyeri kepala,muntah,kehilangan nafsu makan,mual,pusing;kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah,nyeri kepala,pusing,sembelit;hepatitis A,demam tifoid;demam tifoid;0.48858
kelelahan,bersin-bersin;bersin-bersin,hidung tersumbat,kelelahan,paru-paru terhambat;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.33614
muntah,mual;diare,kehilangan nafsu makan,mual,muntah;migrain,demam tifoid;demam tifoid;0.32186
muntah,sakit kepala,mual;demam tinggi,demam turun pada hari keempat tanpa obat,mual,muntah,sakit kepala;maag,demam berdarah dengue;demam berdarah dengue;0.48215
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,hepatitis A;campak;0.3321
muntah,mual;mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,sakit kepala;maag,penyakit jantung koroner;maag;0.38111
muntah,mual;mual,muntah,nyeri otot,sembelit;maag,demam tifoid;demam tifoid;0.32186
mata berair,mata merah;kehilangan nafsu makan,mata berair,mata merah,sensitif terhadap cahaya;campak,konjungtivitis/mata merah;keratitis akut;0.38752
muntah,mual;buang air besar lebih dari 2 kali sehari,dehidrasi,mual,muntah;migrain,diare akut;diare akut;0.36921
sembelit,diare;diare,lidah tertutup selaput putih kotor,nyeri kepala,sembelit;demam tifoid,irritable bowel syndrome;demam tifoid;0.43125
batuk,demam;batuk,demam,nyeri wajah,tercium bau tidak sedap jika menunduk;rinosinusitis,faringitis;rinosinusitis;0.45029
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,mata berair,sensitif terhadap cahaya;campak,hepatitis A;keratitis akut;0.38752
muntah,mual;mual,muntah,nyeri kepala,sembelit;migrain,demam tifoid;demam tifoid;0.37837
kelelahan,bersin-bersin;bersin-bersin,kelelahan,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,infeksi saluran napas akut;campak;0.38158
kelelahan,demam;batuk,demam,hidung berair,kelelahan;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.44809
muntah,mual;kehilangan nafsu makan,mual,muntah,nyeri kepala;maag,hepatitis A;hepatitis A;0.37434
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,kulit kekuningan,muntah;campak,hepatitis A;hepatitis A;0.43122
batuk,sakit tenggorokan,demam;batuk,bersin-bersin,demam,kelelahan,sakit tenggorokan;faringitis,infeksi saluran napas akut;faringitis;0.54389
muntah,mual,pusing;diare,lidah tertutup selaput putih kotor,mual,muntah,pusing;penyakit jantung koroner,demam tifoid;demam tifoid;0.41109
batuk,demam;batuk,demam,nyeri wajah,tidak bisa atau kurang bisa mencium bau;rinosinusitis,faringitis;rinosinusitis;0.4283
muntah,mual;mual,muntah,nyeri kepala,nyeri otot;maag,demam tifoid;demam tifoid;0.32186
mata berair,bersin-bersin;bersin-bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,mata berair,mata gatal;campak,rintis alergi;rintis alergi;0.40502
kelelahan,kehilangan nafsu makan,pusing;demam,kehilangan nafsu makan,kelelahan,muntah,pusing;anemia,hepatitis A;hepatitis A;0.47672
mata berair,bersin-bersin;bersin-bersin,demam tinggi,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,rintis alergi;campak;0.45029
muntah,mual;mual,muntah,rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam;maag,demam tifoid;maag;0.40108
mata berair,sensitif terhadap cahaya;kelelahan,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
mata berair,bersin-bersin;bersin-bersin,demam tinggi,mata berair,sensitif terhadap cahaya;campak,rintis alergi;keratitis akut;0.38752
muntah,kehilangan nafsu makan,mual;kehilangan nafsu makan,mual,muntah,nyeri kepala,sembelit;demam tifoid,diare akut;demam tifoid;0.41109
muntah,mual;bercak merah dan tidak gatal pada kulit,demam turun pada hari keempat tanpa obat,mual,muntah;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.42515
muntah,mual;mual,muntah,sakit kepala sebagian kiri atau kanan,sensitif terhadap suara;migrain,demam tifoid;migrain;0.52839
muntah,mual;demam turun pada hari keempat tanpa obat,lemas,mual,muntah;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.38257
batuk,demam;batuk,bintik-bintik pada amandel,demam,sakit tenggorokan;rinosinusitis,tonsilitis/amandel;faringitis;0.54389
muntah,sakit kepala,mual;demam tinggi,mual,muntah,nyeri untuk melirik,sakit kepala;maag,demam berdarah dengue;demam berdarah dengue;0.46224
demam,nyeri bagian telinga,gangguan pendengaran;demam,gangguan pendengaran,nyeri bagian telinga,riwayat hidung berair sebelumnya,tidak bisa tidur / insomnia;otitis media efusi,otitis media supuratif kronik;otitis media akut;0.62811
muntah,mual;kelelahan,mual,muntah,nyeri kepala;demam berdarah dengue,hepatitis A;hepatitis A;0.31475
demam,nyeri bagian telinga,gangguan pendengaran;demam,gangguan keseimbangan,gangguan pendengaran,keluar cairan selain bening,nyeri bagian telinga;otitis media efusi,otitis media supuratif kronik;otitis media akut;0.59212
muntah,mual;mual,muntah,nyeri dada kiri luas dan tiba-tiba,pusing;migrain,penyakit jantung koroner;penyakit jantung koroner;0.41944
kelelahan,muntah,mual,pusing;demam,kelelahan,kulit kekuningan,mual,muntah,pusing;penyakit jantung koroner,hepatitis A;hepatitis A;0.56144
